Country Name;Country Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012
Pacific island small states;PSS;77867704.69;80733963.79;81068793.25;90156051.87;118893543.6;124283494.9;116385253.1;128781107.8;138771001.1;154906469.2;182302364.5;223292136;284522134.5;379173435.4;478060897.5;481086413.5;452603915.6;536078914.1;642260757.6;856924226.6;1004037537;1061071622;889969366.9;861452324.4;844817383;837688122.4;796100768.8;786595088;937497771;1096717925;1325926030;1224186728;1234716646;1349134150;1490512141;1590701086;1704717864;1670470278;1381914971;1617391749;1515196059;1588708192;1608413496;1988571858;2404570916;2716883078;3049044958;3169020241;3836779348;2863239000;3494074152;4107006785;
Pakistan;PAK;826925000;594418000;834338000;985038000;1069560000;968250000;916309000;1111850000;533477000;713263000;775281000;607703000;1158270000;1126880000;2206130000;2212950000;2311150000;2586430000;3859240000;4497930000;5350000000;5631000000;5465000000;5329000000;5853000000;5890000000;5374000000;5822000000;6590000000;7143000000;7411000000;8479000000;9423000000;9545000000;8931000000;11515000000;12189000000;11650000000;9330000000;10207000000;10864000000;10191000000;11233000000;13038000000;17949000000;25357300000;29824900000;32590000000;42328600000;31668279000;37806882588;44040000000;
Palau;PLW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63222000;104074660;123712059;99869000;96712000;88244000;107280000;105179000;115284000;110000000;120000000;130000000;120000000;120000000;
Panama;PAN;119520000;136000000;160000000;181000000;181200000;208471000;234780000;250650000;266290000;293620000;357030000;395840000;440450000;502220000;822440000;892040000;848310000;861190000;942370000;1183820000;1449000000;1540000000;1570000000;1412000000;1423000000;1392000000;1229000000;1306000000;751000000;986000000;1539000000;1695000000;2024000000;2188000000;2404000000;2510000000;2779000000;3002000000;3398000000;3516000000;3379000000;2964000000;2982000000;3086060000;3594200000;9600000000;10774926463;13268934578;15736509000;13876550000;16737103000;21600000000;
Papua New Guinea;PNG;60105100;65525500;67147100;79571400;95747000;123107000;149493000;179149000;177326000;220621000;302431000;355668000;331973000;355777000;518374000;591942000;502044000;642147000;770298000;902746000;1176000000;1261000000;1170000000;1120000000;1110000000;1008000000;1080000000;1165000000;1393000000;1530000000;1193000000;1614000000;1485000000;1299000000;1522000000;1452000000;1741000000;1711000000;1240000000;1188000000;1151000000;1071000000;1137000000;1366840000;1680000000;1728790000;2260000000;2945200000;3510000000;3210000000;3950000000;4900000000;
Paraguay;PRY;38240000;40940000;39740000;38680000;39820000;55380000;58790000;70820000;72800000;82260000;76200000;83240000;82620000;122270000;198300000;205570000;220190000;308310000;383040000;521050000;615000000;600000000;672000000;546000000;586000000;502000000;578000000;595000000;574000000;760000000;1352000000;1460000000;1422000000;1689000000;2370000000;3144000000;3204000000;3403000000;2897000000;1906000000;2193000000;2182000000;1672000000;2227540000;3097000000;3714927000;4743813000;5859421000;9033191000;6939842000;10040163000;12315560000;
Peru;PER;378602000;469411000;536685000;556972000;579456000;729679000;828710000;825238000;645530000;612687000;622920000;763023000;796460000;1018550000;1530540000;2550010000;2037260000;1910910000;1174740000;1820100000;2573000000;3160000000;2940000000;2234000000;1881000000;1767000000;2391000000;3003000000;3109000000;2009000000;2634000000;2813000000;3964000000;4231000000;5626000000;7584000000;7947000000;8588000000;8220000000;6823000000;7415000000;7316000000;7493000000;8414000000;10101004000;12501830000;15311559000;20464220000;29981795000;21865000000;30126000000;38011000000;
Philippines;PHL;714807000;1006440000;661282000;686893000;868796000;893554000;958718000;1179740000;1290000000;1264870000;1236250000;1325190000;1418150000;1800010000;3471390000;3755700000;3941520000;4269690000;5143570000;6613030000;8295000000;8479000000;8263000000;7977000000;6432000000;5459000000;5394000000;7144000000;8721000000;11171000000;13042000000;12858000000;15465000000;18772000000;22641000000;28341000000;34126000000;38622000000;31496000000;32568000000;37027000000;34921000000;41091962443;42575743276;46102141000;49487422000;54077990000;57995661000;60419667000;45877737000;58467804000;64010000000;
Poland;POL;1495000000;1687000000;1885000000;1979000000;2072000000;2340000000;2494000000;2645000000;2853000000;3210000000;3608000000;4038000000;5335000000;7814000000;10482000000;12536000000;13867000000;14674000000;14744000000;16142000000;19120000000;15530000000;10250000000;10600000000;10650000000;10840000000;11205000000;10850000000;12245000000;10270000000;11570000000;18390000000;18540000000;20180000000;22680000000;29050000000;37135000000;42310000000;47055000000;45883485588;49028963058;50184494698;55298906859;68272209228;89696102209;1.01639E+11;1.26989E+11;1.6571E+11;2.08804E+11;1.49459E+11;1.78049E+11;2.07683E+11;
Portugal;PRT;544417000;654922000;600904000;659722000;777565000;897043000;1013430000;1014960000;1043060000;1232030000;1555650000;1803250000;2204200000;3014590000;4495980000;3838640000;4220440000;4743550000;5237460000;6534280000;9309000000;9800000000;9572000000;8240000000;7961000000;7652000000;9649000000;13967000000;17866000000;19072000000;25263000000;26113000000;29581000000;24212000000;27061000000;32610000000;35202000000;35055000000;38434909000;39973528346;39952331402;39490480468;40156107503;47199948732;54948185291;61183731184;66672752130;82129326962;94416388120;71662871280;75635427240;80201472000;
Puerto Rico;PRI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;QAT;32000000;40000000;37000000;40000000;50000000;70000000;70000000;90000000;43000000;53004100;64155100;108768000;140539000;195386000;271064000;412971000;816813000;1225140000;1184670000;1424350000;1423000000;1518000000;1947000000;1456000000;1162000000;1139000000;1099000000;1161000000;1267000000;1326000000;1695000000;1720000000;2015000000;1891000000;1927000000;3398000000;2868000000;3322000000;3409000000;2500000000;3252000000;3758000000;4052046000;4897417000;6004551000;10061000000;16440097000;23429163000;27900041000;24921948000;23239835000;26000000000;
Romania;ROM;699700000;879800000;1016300000;1103800000;1261600000;1163300000;1310200000;1669900000;1737700000;1879700000;2117000000;2277700000;2827000000;3737740000;5554930000;5768980000;6582980000;7579330000;9638130000;11788700000;13200000000;10980000000;8320000000;7640000000;7560000000;8400000000;8080000000;8310000000;7640000000;8435000000;7600000000;5793000000;6260000000;6522000000;7109000000;10278000000;11435000000;11280000000;11821000000;10416780715;13147825249;15568470404;17853714976;23983015886;32690617858;40518481951;51160482603;70313606877;84053278400;54323833520;62127737370;76184577600;
Russian Federation;RUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50520000000;60945000000;68830000000;73615000000;58015000000;39537000000;44659000000;53764000000;60966000000;76070000000;97382000000;1.25434E+11;1.64281E+11;2.23486E+11;2.91861E+11;1.91803E+11;2.48738E+11;3.23208E+11;
Rwanda;RWA;14000000;12000000;11000000;12000000;12000000;18000000;21000000;20000000;22460000;23620000;29100000;33143600;34558000;33640900;58336900;98739800;106183000;122857000;187925000;192331000;243000000;283000000;286000000;279000000;278000000;298000000;349000000;352000000;370000000;333000000;288000000;306000000;288000000;332000000;236000000;236000000;258000000;297000000;285000000;253000000;211000000;281000000;248000000;259000000;283737000;430370000;548060000;770620000;1173970000;1308460000;1431040000;1730000000;
Samoa;WSM;7414360;7088600;7957560;8362190;9843020;9150570;7965910;7832590;7624780;10226500;13578400;13388900;19314600;23525000;26227400;37001800;29702600;41114000;52484600;72636600;62000000;56000000;50000000;48000000;50000000;51000000;47000000;62000000;76000000;75000000;81000000;94000000;110000000;105000000;81000000;95000000;100000000;97000000;97000000;115000000;106000000;136000192;132376496;150454928;209842916;238644814;275100282;265607000;287905000;230539000;309848000;347537833.2;
San Marino;SMR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Tome and Principe;STP;5000000;5000000;5000000;5000000;5000000;5000000;6000000;5000000;6000000;8000000;9000000;8000000;8000000;10000000;10000000;11000000;9000000;14000000;18000000;20000000;19000000;17000000;15000000;10000000;12000000;10000000;17000000;14000000;14000000;18000000;21000000;31000000;29000000;32000000;30000000;29000000;22000000;16000000;17000000;38000000;30000000;28489000;31135000;40713000;41354000;49733000;70853000;79091000;114045000;103283000;112152000;130000000;
Saudi Arabia;SAU;234000000;261111000;308000000;320000000;394000000;506000000;592000000;574000000;553111000;734667000;692889000;808091000;1135890000;1972160000;2859720000;4213220000;8694620000;14655700000;20421700000;24462000000;30166000000;35269000000;40644000000;39197000000;33696000000;23622000000;19112000000;20110000000;21784000000;21154000000;24069000000;29079000000;33698000000;28198000000;23338000000;28091000000;27744000000;28732000000;30013000000;28011000000;30238000000;31223000000;32293300000;41704266667;47375733333;59458700000;69799700000;90214040000;1.15134E+11;95552181000;1.06863E+11;1.11744E+11;
Senegal;SEN;172086000;163215000;162404000;171195000;176664000;162850000;159933000;165402000;185536000;194296000;193944000;218973000;279914000;360672000;497552000;583325000;635524000;764071000;754733000;930700000;1052000000;1076000000;992000000;1025000000;981000000;826000000;961000000;1024000000;1080000000;1221000000;1219000000;1173000000;1034000000;1087000000;1022000000;1412000000;1436000000;1335000000;1455000000;1564000000;1519000000;1730000000;1958000000;2390910000;2839133000;3497701000;3670993000;4871392000;6527603000;4712899000;4782240000;5908917000;
Serbia;SRB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10753244000;10461000000;13172330000;19164000000;24331000000;16047433000;16734435000;20139400000;
Seychelles;SYC;2300000;1892100;2013900;2299500;2475910;2394010;4191610;5095240;6098410;7200010;10065600;15312400;20917700;24827800;28135600;31749900;39173000;45757200;57828400;84883100;99000000;93000000;98000000;88000000;88000000;99000000;106000000;113000000;159000000;165000000;186000000;172000000;192000000;238000000;206000000;233000000;379000000;340000000;384000000;434000000;342000000;476000000;420434000;412338000;496634000;674896000;757440000;859172000;1086543220;794002895;650000000;750000000;
Sierra Leone;SLE;73752000;91126100;85232000;83608000;99428000;107758000;100380000;90349900;90360000;111600000;116292000;113153000;119121000;155292000;221728000;185166000;153072000;180654000;278843000;315932000;427000000;328000000;298000000;160000000;157000000;151000000;132000000;137000000;156000000;183000000;149000000;163000000;146000000;147000000;150000000;133000000;211000000;93000000;95000000;81000000;149000000;182000000;264284000;303404000;286464000;344687000;389000000;444668000;534139000;520304000;770037000;1650000000;
Singapore;SGP;1332800000;1295240000;1318760000;1398140000;1136800000;1243300000;1327900000;1439300000;1660450000;2039380000;2461440000;2838310000;3394750000;5126980000;8380040000;8133100000;9070640000;10470700000;13060900000;17643400000;24007000000;27572000000;28167000000;28158000000;28667000000;26285000000;25511000000;32559000000;43864000000;49667000000;60774000000;66095000000;72171000000;85234000000;1.0267E+11;1.24507E+11;1.31338E+11;1.32437E+11;1.01732E+11;1.1106E+11;1.34545E+11;1.16E+11;1.16441E+11;1.36218E+11;1.73599E+11;2.00047E+11;2.3871E+11;2.63155E+11;3.1978E+11;2.45785E+11;3.10791E+11;3.65771E+11;
Sint Maarten (Dutch part);SXM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slovak Republic;SVK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6670000000;6325000000;6610000000;8770000000;11125000000;11725000000;13078000000;11318495753;12759818783;14760182466;16563846866;22522546846;29861579545;34649340897;44985541427;60616474409;73911524080;55649730400;65028899250;77138376000;
Slovenia;SVN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6142000000;6529000000;7304000000;9492000000;9423000000;9357000000;10110000000;10102123505;10147188931;10160110655;10944439864;13844662650;17758527687;20336661982;24140915538;31559043422;37034302760;26507337120;30093390000;35417073600;
Small states;SST;1282033187;1370945396;1403036510;1477553172;1752079603;1900857975;2011251360;2082154848;2141198086;2520309247;2879810884;3437154128;3911439976;4797756460;8449813137;9681921886;10646505125;11567251753;11867882132;13537226602;18549363217;16942941680;16952447133;14793653168;12899955721;10891136679;11370633969;12508119830;13811423037;15920577415;17667364918;18427142104;17264162618;18369217986;18540721704;21618411954;23313498183;25975042324;25198947703;25014030024;26244397580;26432852475;26296306307;30795932908;36489316894;41099135541;47001000145;55200932472;67001608740;56363394700;61392218426;72555483301;
Solomon Islands;SLB;4772040;5269210;5729020;5877140;6984830;8469890;10977600;10559000;11844400;11004700;12905800;15029500;16554400;18458400;26806600;32785100;29561200;32849400;42448300;69914900;89000000;91000000;71000000;74000000;79000000;83000000;72000000;81000000;98000000;114000000;91000000;112000000;112000000;137000000;139000000;154000000;151000000;158000000;128000000;110000000;92000000;90000000;67000000;93846740.05;121412000;185026672.8;216816000;293603241;328175000;268075000;405441000;470000000;
Somalia;SOM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South Africa;ZAF;1628760000;1459920000;1476440000;1771280000;2281020000;2562980000;2395120000;2780120000;2789220000;3189200000;3843140000;4363720000;3947570000;5163460000;7856420000;8293150000;7284790000;6270260000;7614840000;8988690000;19598000000;22925000000;18407000000;15813000000;15955000000;11319000000;12992000000;15277000000;18723000000;18498000000;18399000000;18829000000;19738000000;19991000000;23363000000;30546000000;30182000000;32998000000;29242000000;26696000000;29695000000;28248000000;29267000000;39748000000;53465800000;62304300000;78714600000;88449600000;1.0164E+11;74053500000;94226200000;1.21606E+11;
South Asia;SAS;4348093837;3996314929;4384251527;4668676663;5376346229;5097321260;5819441537;5206223126;4262405553;4173401266;4077716999;4238607035;4696011035;6048424696;9543128053;11221996298;9959140045;11625830871;14862759535;18421152747;26112000000;26951000000;26014000000;25032000000;27800000000;27987000000;27199000000;29004000000;32840000000;35121000000;39124400000;36818000000;41722000000;41968000000;47003000000;60322000000;65094000000;68992000000;67906000000;74496000000;81760200000;79327000000;86906061000;1.07276E+11;1.42901E+11;1.96835E+11;2.40947E+11;2.99419E+11;4.09714E+11;3.29969E+11;4.41608E+11;5.65361E+11;
South Sudan;SSD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Spain;ESP;721667000;1091670000;1570000000;1954500000;2255330000;3040330000;3590830000;3441120000;3505140000;4233000000;4747140000;5009490000;6829330000;9667040000;15427600000;16264600000;17474400000;17835800000;18711600000;25438100000;34078000000;32150000000;31465000000;29193000000;28831000000;29963000000;35057000000;49113000000;59643000000;71469000000;87715000000;93306000000;99758000000;77525000000;88863000000;1.13537E+11;1.21221E+11;1.1567E+11;1.36662E+11;1.35346E+11;1.56143E+11;1.5465E+11;1.65105E+11;2.08602E+11;2.58331E+11;2.88786E+11;3.28696E+11;3.89301E+11;4.20804E+11;2.93218E+11;3.27016E+11;3.62109E+11;
Sri Lanka;LKA;412860000;357630000;348600000;312900000;414750000;309540000;400470000;364732000;359353000;419833000;385561000;353803000;368322000;429646000;719623000;756297000;581991000;701036000;966933000;1451240000;2037000000;1849000000;1831000000;1820000000;1867000000;1843000000;1857000000;2058000000;2262000000;2188000000;2688000000;3055000000;3500000000;4005000000;4767000000;5306000000;5442000000;5864000000;5905000000;5961000000;7177000000;5973000000;6104800000;6671940000;7972880000;8833670000;10258200000;11300500000;13952800000;10049200000;13511500000;19950000000;
St. Kitts and Nevis;KNA;7000000;8000000;7000000;7000000;8000000;9000000;9000000;9000000;9000000;10000000;12000000;15446400;15907400;18163500;19172800;23670700;22072100;21917600;24226100;32115600;45000000;48000000;44000000;51000000;52000000;51000000;63000000;79000000;93000000;102000000;110000000;110000000;95000000;118000000;128000000;133000000;149000000;147000000;149000000;153000000;196000000;189000000;201000000;199000000;182681000;210470370.4;249533000;271670000;325000000;285085000;268047648.1;270000000;
St. Lucia;LCA;7106730;7752480;9768480;9718890;11912800;12841500;16559000;16804700;14771000;20750000;27292500;34996400;35755200;37856800;44418600;46229500;47969300;59345200;82777800;101185000;124000000;129000000;118000000;144000000;119000000;125000000;155000000;179000000;220000000;274000000;271000000;295000000;313000000;300000000;303000000;307000000;313000000;332000000;328000000;355000000;355000000;355000000;309000000;403000000;421582000;485775000;592368000;613908000;655737000;520410214.1;653189118.5;660000000;
St. Martin (French part);MAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;VCT;7567560;7368060;7278230;7464310;9370640;8638560;9365390;8972090;10002000;12208000;15258500;18237100;18342000;19447500;25474000;24841000;23718500;30333300;36185200;46592600;57000000;58000000;65000000;70000000;77000000;79000000;87000000;99000000;122000000;127000000;136000000;139000000;132000000;134000000;130000000;135000000;131000000;188000000;193000000;201000000;163000000;185920000;174000000;201110000;225560000;240434000;271319000;326688000;373181000;333490000;379498000;390000000;
Sub-Saharan Africa (all income levels);SSF;5577858148;5640489964;5505340179;5979428440;7040675463;7816429361;7682412079;8202480148;8482537644;9305675161;11112799926;12994506345;12772460240;16377041123;23514673011;28681956727;29525224182;34388269653;41024806172;41917337418;66703202583;73584270677;61190482878;52398567181;47801440944;43148854750;42211077299;47536241514;53173998213;53996822300;57641045643;59716256390;62396595767;60843672277;63917644208;78496942973;79928425536;86654999615;82977956806;80194512977;81807655585;86161647556;84974386439;1.10201E+11;1.40947E+11;1.73195E+11;2.08482E+11;2.51271E+11;3.169E+11;2.61608E+11;3.07837E+11;3.76147E+11;
Sub-Saharan Africa (developing only);SSA;5561629134;5621187780;5480908678;5961161709;7017316201;7790018855;7653947387;8169931319;8449997425;9272135219;11088786845;12966348489;12745597348;16350207058;23499795025;28662768479;29521744854;34379558430;41016545010;41898970409;66678526232;73558744980;61160637182;52380618915;47784394812;43129684312;42159616829;47478853807;53113715651;53946642616;57580866325;59599655411;62305266392;60785408825;63881485169;78376772489;79636816112;86297311621;82661325001;79769549687;81356646089;85347728317;84467272895;1.09293E+11;1.39854E+11;1.71884E+11;2.06459E+11;2.48898E+11;3.12984E+11;2.56398E+11;3.02127E+11;3.70136E+11;
Sudan;SDN;183062000;237967000;256546000;285003000;274263000;207557000;222432000;213501000;257551000;256546000;287501000;331407000;320132000;436071000;642131000;887191000;980442000;1081230000;1194310000;1109180000;1576000000;1553000000;1282000000;1354000000;1147000000;771000000;961000000;871000000;1061000000;1335000000;618000000;890000000;820000000;944000000;1227000000;1218000000;1547000000;1580000000;1925000000;1415000000;1553000000;1958000000;2446000000;2882000000;4075000000;6756800000;8074000000;8775000000;9351540000;9690900000;10044770000;8900000000;
Suriname;SUR;54065500;53609700;54617300;58435200;80653300;95182500;89535200;102781000;100167000;110062000;115412000;126826000;144622000;156913000;229983000;251983000;294191000;397709000;405888000;410925000;504000000;568000000;514000000;472000000;346000000;299000000;327000000;294000000;351000000;443000000;472000000;509000000;542000000;525000000;423000000;585000000;501000000;658000000;552000000;486000000;526000000;461000000;492000000;704000000;742473000;1049926000;1013000000;1044269000;1304332000;1390098000;1397500000;1650000000;
Swaziland;SWZ;17000000;20000000;22000000;26000000;27000000;36554000;33922000;49042000;47740000;49700000;59850000;66856200;69279000;96400200;137575000;177697000;200192000;182068000;311443000;434801000;623000000;594000000;526000000;551000000;447000000;324000000;352000000;435000000;516000000;583000000;663000000;718000000;866000000;873000000;927000000;1008000000;1062000000;1066000000;1083000000;1068000000;1046000000;1129000000;955000000;1518920000;1924900000;1900000000;1920000000;1845000000;1600000000;1800000000;2000000000;2000000000;
Sweden;SWE;2900710000;2928550000;3122630000;3392860000;3855630000;4377170000;4582070000;4700950000;5125640000;5909480000;7007450000;7066830000;8109720000;10907300000;16682500000;17450300000;19627600000;20137000000;20588800000;28735400000;33438000000;28840000000;27585000000;26098000000;26426000000;28548000000;32693000000;40706000000;45627000000;48975000000;54264000000;49990000000;50017000000;42713000000;55458000000;65036000000;66930000000;65596000000;68403006000;68580272642;72879776933;63199505917;66954943346;83540416061;1.00433E+11;1.11697E+11;1.27547E+11;1.53226E+11;1.68503E+11;1.19876E+11;1.48702E+11;1.7523E+11;
Switzerland;CHE;2206290000;2662730000;2969620000;3198980000;3553890000;3642620000;3888450000;4067280000;4442080000;5198780000;6374190000;7191200000;8468390000;11625600000;14445100000;13303400000;14775400000;17940100000;23804000000;29356000000;36341000000;30697000000;28678000000;29192000000;29522000000;30696000000;41051000000;50652000000;56363000000;58194000000;69681000000;66485000000;65723000000;60828000000;67997000000;80152000000;78224000000;75960000000;80094000000;79857000000;82521000000;84102000000;87189000000;1.00239E+11;1.15799E+11;1.26574E+11;1.414E+11;1.6118E+11;1.83574E+11;1.55378E+11;1.76281E+11;2.07774E+11;
Syrian Arab Republic;SYR;239385000;198603000;230990000;235340000;235602000;213351000;289267000;264660000;312565000;369634000;360471000;439005000;539529000;612661000;1227260000;1685410000;2382790000;2701910000;2458600000;3329170000;4124000000;5173000000;4028000000;4542000000;4116000000;3967000000;2728000000;2470000000;2216000000;2084000000;2400000000;2767000000;3490000000;4139000000;5467000000;4709000000;5380000000;4028000000;3895000000;3832000000;3815000000;4752000000;4487753000;5110634000;8411096000;10862223000;11488279000;14655130000;18104749000;15291217000;17466860215;16400000000;
Tajikistan;TJK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;545000000;810000000;670000000;750000000;710000000;663000000;675000000;688000000;721000000;881000000;1191300000;1330000000;1722600000;2455000000;3272600000;2569600000;2656900000;3186400000;
Tanzania;TZA;111100000;111500000;113100000;113100000;176680000;197400000;237300000;229320000;256760000;239400000;318360000;381640000;403618000;496965000;753477000;777719000;638455000;744231000;1144560000;1104990000;1252000000;1213000000;1166000000;832000000;665000000;1324000000;937000000;929000000;823000000;990000000;1027000000;1533000000;1510000000;1497000000;1504000000;1675000000;1388000000;1337000000;1453000000;1556000000;1524000000;1712000000;1660290000;2125160000;2726280000;3287060000;4246220000;5337060000;7700000000;6411200000;7829800000;10800040000;
Thailand;THA;447000000;485000000;546000000;623000000;685240000;741971000;889615000;1066730000;1158800000;1248370000;1298510000;1288170000;1484370000;2049020000;3143250000;3279600000;3572380000;4616500000;5355870000;7157950000;9214000000;9955000000;8549000000;10287000000;10398000000;9242000000;9173000000;13023000000;20285000000;25771000000;33045000000;37569000000;40686000000;46077000000;54459000000;70786000000;72332000000;62854000000;42971000000;50342000000;61924000000;61962000000;64645000000;75824300000;94409800000;1.18178E+11;1.28773E+11;1.39966E+11;1.79225E+11;1.33709E+11;1.82921E+11;2.28498E+11;
Timor-Leste;TMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130000000;146133000;109109000;100803000;182617000;268584000;295094000;298090000;300000000;
Togo;TGO;26137000;26234200;27238900;29033500;41668500;44966000;47267000;45099700;47084700;56276700;64556700;70411500;84852400;100505000;119401000;174192000;185427000;284317000;449689000;518734000;551000000;434000000;393000000;282000000;271000000;288000000;312000000;424000000;487000000;472000000;581000000;443000000;394000000;179000000;222000000;594000000;664000000;645000000;588000000;597000000;562000000;553000000;591000000;775000000;880000000;1060214079;1084652604;1237116000;1509387000;1508526000;1500000000;1700000000;
Tonga;TON;3696000;3189760;2755200;2728320;4316480;3812480;4637920;6417600;5768000;5697440;6203680;7159830;9101560;11357500;16985100;17056600;14271400;19648900;25561400;29292900;38000000;40000000;42000000;38000000;41000000;41000000;41000000;48000000;55000000;54000000;62000000;59000000;63000000;61000000;69000000;77000000;75000000;73000000;69000000;73000000;70000000;72720000;88951000;93510000;104750000;120693000;116341000;142589000;167767000;144715000;158775000;160000000;
Trinidad and Tobago;TTO;293999000;340666000;353266000;377066000;426182000;471449000;453657000;416642000;420050000;482700000;543500000;666496000;765887000;796759000;1845880000;1469090000;2009600000;1818830000;1967080000;2104580000;3178000000;3125000000;3698000000;2582000000;1919000000;1533000000;1350000000;1219000000;1127000000;1222000000;1109000000;1667000000;1104000000;1463000000;1134000000;1714000000;2144000000;2990000000;2999000000;2741000000;3308000000;3569000000;3643000000;3892000000;4858010000;5693909000;6484480000;7662830000;9591397000;6955437000;6479599000;8700000000;
Tunisia;TUN;190690000;210595000;216405000;223000000;247673000;245829000;249943000;261124000;218095000;266248000;305524000;344840000;465929000;681765000;1128050000;1423790000;1529340000;1824530000;2138240000;2849030000;3540000000;3791000000;3420000000;3107000000;3174000000;2757000000;2890000000;3039000000;3689000000;4374000000;5513000000;5189000000;6431000000;6214000000;6580000000;7902000000;7700000000;7914000000;8350000000;8474000000;8567000000;9529000000;9525980000;10909900000;12817700000;13177000000;15007296000;19099373000;24638377000;19096174000;22215362000;23958281064;
Turkey;TUR;468200000;507200000;619400000;687600000;537400000;572000000;718300000;684700000;763700000;801200000;947600000;1170800000;1562600000;2086200000;3777600000;4738700000;5128600000;5796300000;4599100000;5069600000;7910000000;8933000000;8843000000;9235000000;10757000000;11343000000;11105000000;14158000000;14335000000;15792000000;22302000000;21047000000;22872000000;29174000000;23270000000;35709000000;43627000000;48559000000;45921000000;40671000000;54503000000;41399000000;51554000000;69340000000;97540000000;1.16774E+11;1.39576E+11;1.70063E+11;2.01964E+11;1.40928E+11;1.85544E+11;2.40834E+11;
Turkmenistan;TKM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1470000000;1365000000;1315000000;1230000000;980000000;1478000000;1786000000;2250000000;2120000000;2512000000;3320000000;2947000000;2560000000;3619000000;5600000000;6800000000;5600000000;7300000000;
Turks and Caicos Islands;TCA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;TUV;;;;;;;;;;;;;;;;;;;;;4000000;3000000;3000000;3000000;4000000;3000000;3000000;4000000;6000000;5000000;5000000;4395000;5000000;6640000;7983000;5705000;5558000;7560000;9894000;8040000;5000000;3500000;11118000;7800189.568;11398000;12915985.69;12816000;15630000;26395000;14000000;16000000;25000000;
Uganda;UGA;91418200;95198100;95058100;114378000;129917000;161137000;166317000;159317000;164637000;174577000;172057000;249615000;161977000;162586000;213291000;207153000;172196000;241460000;253760000;196717000;293000000;345000000;377000000;377000000;344000000;327000000;307000000;848000000;887000000;271000000;288000000;196000000;505000000;535000000;875000000;1056000000;1191000000;1316000000;1416000000;1342000000;1536000000;1594000000;1053000000;1375000000;1726000000;2054137000;2557307000;3493354000;4525859000;4247371000;4664338000;5360000000;
Ukraine;UKR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10748000000;15484000000;17603000000;17128000000;14676000000;11846000000;13956000000;15775000000;16976800000;23020100000;28996800000;36136300000;45038600000;60618000000;85535300000;45487000000;60911000000;82594000000;
United Arab Emirates;ARE;160000000;170000000;170000000;180000000;205000000;225000000;237000000;240000000;280000000;307020000;267120000;309396000;481763000;820515000;1704960000;2684710000;3337150000;5055430000;5370590000;6966320000;8746000000;9646000000;9440000000;8294000000;6936000000;6549000000;6422000000;7226000000;8522000000;10010000000;11199000000;13746000000;17410000000;20993735000;22774721000;23777717000;30563062000;34106665000;32588428000;31720899000;35008850000;37293397000;42652417000;52073792000;72082000000;84654000000;1.00057E+11;1.325E+11;1.77E+11;1.5E+11;1.6E+11;2.05E+11;
United Kingdom;GBR;13034000000;12728800000;12958400000;13969200000;15965600000;16128000000;16662800000;17800400000;18960000000;19960800000;21871200000;23858300000;27660700000;38528100000;54190300000;53340900000;55743600000;63191300000;75813000000;99599800000;1.15545E+11;1.02708E+11;99646000000;1.0008E+11;1.04725E+11;1.08957E+11;1.2633E+11;1.54407E+11;1.8934E+11;1.97731E+11;2.22977E+11;2.09947E+11;2.21551E+11;2.09318E+11;2.34076E+11;2.6725E+11;2.87332E+11;3.07518E+11;3.21231E+11;3.24899E+11;3.48058E+11;3.43786E+11;3.64075E+11;3.99401E+11;4.70633E+11;5.13673E+11;6.01424E+11;6.22953E+11;6.33363E+11;4.82822E+11;5.6153E+11;6.36296E+11;
