Country Name;Country Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012
North America;NAC;26422632813;27125681492;27930152964;30167795208;34691425796;36007751830;40443801370;42645179041;47844334835;52388708039;60035072511;62537488153;70977252701;97853242698;1.33961E+11;1.42948E+11;1.57412E+11;1.66748E+11;1.94303E+11;2.44688E+11;2.93337E+11;3.1147E+11;2.87693E+11;2.82411E+11;3.14289E+11;3.09788E+11;3.17552E+11;3.52319E+11;4.39563E+11;4.85694E+11;5.21281E+11;5.48948E+11;5.82683E+11;6.09986E+11;6.78035E+11;7.76996E+11;8.26774E+11;9.03661E+11;8.9651E+11;9.34294E+11;1.0586E+12;9.88994E+11;9.45553E+11;9.97562E+11;1.13171E+12;1.26161E+12;1.41417E+12;1.56892E+12;1.74394E+12;1.37264E+12;1.66619E+12;1.93283E+12;
Northern Mariana Islands;MNP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432475009;563151782;814706344;1084774244;1062488509;1037503608;958541772;825010944;838000000;826000000;691000000;509000000;329000000;115000000;9000000;5000000;3000000;
Norway;NOR;880740000;931280000;971880000;1072960000;1290660000;1443260000;1563520000;1737540000;1937740000;2203740000;2456860000;2554780000;3283070000;4725290000;6281940000;7231500000;7950690000;8879950000;10882100000;13546100000;18563000000;18218000000;17593000000;17997000000;18886000000;19986000000;18092000000;21490000000;22436000000;27062000000;34047000000;34107000000;35178000000;31853000000;34692000000;41991900000;49645000000;48541000000;40402000000;45479000000;60058000000;59191000000;59662000000;68321000000;82527000000;1.03759E+11;1.22208E+11;1.36354E+11;1.71764E+11;1.14675E+11;1.31395E+11;1.58719E+11;
Not classified;INX;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
OECD members;OED;89995972259;95423803155;1.00374E+11;1.09609E+11;1.24169E+11;1.35688E+11;1.49632E+11;1.57906E+11;1.77561E+11;2.04754E+11;2.36676E+11;2.64069E+11;3.15221E+11;4.30767E+11;5.74908E+11;6.13896E+11;6.84528E+11;7.75713E+11;9.29442E+11;1.14366E+12;1.34328E+12;1.32892E+12;1.26248E+12;1.25279E+12;1.3413E+12;1.38266E+12;1.59952E+12;1.8775E+12;2.15469E+12;2.30622E+12;2.65913E+12;2.70815E+12;2.87958E+12;2.84057E+12;3.2127E+12;3.84057E+12;3.97386E+12;4.07843E+12;4.13131E+12;4.23603E+12;4.60415E+12;4.44568E+12;4.61088E+12;5.30391E+12;6.30075E+12;6.8836E+12;7.76602E+12;8.8955E+12;9.90656E+12;7.73143E+12;9.07065E+12;1.05407E+13;
Oman;OMN;2000000;2000000;2000000;2000000;2800000;2240000;1680000;26205300;104573000;141009000;142721000;153572000;167321000;238555000;822774000;1044030000;1133640000;1138830000;1096430000;1569950000;3748000000;4696000000;4421000000;4248000000;4422000000;4972000000;2842000000;3776000000;3268000000;3933000000;5508000000;4871000000;5428000000;5299000000;5545000000;6068000000;7346000000;7630000000;5508000000;7238000000;11319000000;11074000000;11171700000;11668700000;13341500000;18691800000;21585200000;24692000000;37719000000;27651495000;36601300000;46850000000;
Other small states;OSS;304756954.7;329420825.1;352832084.2;428823611.7;455562356.8;468496247.2;497395536.1;499680400.4;494888318;557566821.6;578712395.1;655349758.3;819837049.5;1133198026;2259756729;2525830793;2759704869;3187539265;2997249000;4637430682;5403499955;4831278041;4664029356;4564100897;4473639344;4450498017;4510455092;5763242409;5851600205;6749904461;7633356192;7934109298;7955294131;8213435639;8593742318;9754164182;11093983927;11455459877;9340292059;10633429436;11485908952;12071725282;12433330166;15422056605;20124012845;25228890437;27992770624;32291206585;41567108219;27791535361;34980791322;45539700750;
Pacific island small states;PSS;70481239.59;61807084.91;72058819.35;88863445.72;105264448.5;94565301.02;91231062.8;101113581.9;109013578.3;115013542.9;128853326.6;136861445.1;144420083.5;195639725.8;317625790.5;295564008.2;260680718.1;350484920.4;389309235.7;502999937.9;666752243;552270140.9;504569265;448388233.4;539549907.3;457928408.5;464288525.3;509869362.3;592550880.5;655092028.9;645419351.3;611663927.1;627191507;665101184;808060470.8;902900109.8;1018837546;891145927;733381021;835857587;799826751.9;733741796.3;744059332.8;928538248;973656514;1000970283;994572509.1;1135746751;1343175000;977125810;1268520410;1480907622;
Pakistan;PAK;400160000;424067000;406571000;406608000;469324000;550458000;634119000;679890000;292062000;331614000;448526000;491675000;1169420000;1059890000;1192890000;1052520000;1185930000;1212540000;1634080000;2461800000;2618000000;2883000000;2397000000;3077000000;2558000000;2740000000;3384000000;4172000000;4522000000;4709000000;5615000000;6559000000;7351000000;6720000000;7400000000;8029000000;9365000000;8758000000;8514000000;8424000000;9028000000;9238000000;9913000000;11930000000;13379000000;16051000000;16930100000;17837500000;20323100000;17523100000;21409500000;25790000000;
Palau;PLW;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11094000;7296000;11508000;16567000;20345000;8411000;5882000;13414000;13594000;11000000;10000000;6000000;6000000;6000000;
Panama;PAN;21236000;23506000;39538000;48561000;60988000;70169000;79744000;86355000;95335000;110518000;109497000;116540000;122634000;137774000;210511000;286446000;238212000;251034000;256433000;302893000;358000000;328000000;371000000;321000000;274000000;334000000;349000000;358000000;307000000;318000000;340000000;358000000;502000000;553000000;583000000;625000000;623000000;723000000;784000000;822000000;859000000;911000000;846000000;864240000;943689000;7050000000;8033926025;8820595019;9816620000;10716687000;10986603000;14100000000;
Papua New Guinea;PNG;38371200;37027200;38628800;43299200;50008000;59091200;56840000;65811200;83440000;99680000;103958000;120434000;221543000;514765000;653829000;440618000;551079000;683357000;714252000;963968000;1031000000;838000000;771000000;813000000;892000000;912000000;1033000000;1161000000;1399000000;1404000000;1177000000;1460000000;1927000000;2585000000;2632000000;2654000000;2529000000;2163000000;1772000000;1875000000;2096000000;1805000000;1641000000;2206770000;2551870000;3273480000;4165840000;4681160000;5713205000;4394220000;5733341105;7050000000;
Paraguay;PRY;28010000;30120000;32850000;39460000;48830000;56190000;48500000;47350000;45850000;50040000;62960000;63950000;84550000;124210000;166510000;176290000;181240000;278890000;256970000;305160000;310000000;296000000;330000000;269000000;335000000;304000000;233000000;353000000;510000000;1009000000;959000000;737000000;657000000;725000000;816000000;919000000;1044000000;1089000000;1014000000;741000000;869000000;990000000;951000000;1241500000;1626590000;1687823000;1788460000;2817188000;4463309000;3167021000;4533756000;5517377000;
Peru;PER;432980000;496376000;539853000;541238000;667002000;667301000;764355000;753839000;866047000;865530000;1047860000;892920000;944444000;1111800000;1503300000;1290860000;1359570000;1725650000;1940700000;3490900000;3898000000;3255000000;3259000000;3015000000;3147000000;2979000000;2531000000;2661000000;2701000000;3488000000;3230000000;3329000000;3484000000;3514000000;4554000000;5575000000;5897000000;6841000000;5757000000;6113000000;7028000000;7013000000;7713900000;9090730000;12809000000;17367700000;23830100000;27881600000;31529400000;26884789000;35564830000;46268497929;
Philippines;PHL;624104000;670298000;506510000;652623000;665983000;697899000;825641000;820256000;857692000;854359000;1040800000;1098330000;1100140000;1885130000;2724910000;2294460000;2555130000;3127400000;3401130000;4567280000;5741000000;5655000000;4969000000;4890000000;5274000000;4607000000;4771000000;5649000000;7032000000;7755000000;8117000000;8801000000;9751000000;11129000000;13304000000;17502000000;20408000000;24882000000;29414000000;36576000000;39783000000;32664000000;35208000000;36231000000;39680520000;41254683000;47410117000;50465711000;49077540000;38435802000;51496000000;48042000000;
Poland;POL;1326000000;1503500000;1646250000;1770000000;2096500000;2227750000;2272000000;2526500000;2857750000;3141500000;3547600000;3872300000;4927300000;6432300000;8320700000;10289400000;11024200000;10666000000;12238000000;14082000000;17020000000;13290000000;11220000000;11580000000;11760000000;11490000000;12070000000;12210000000;13960000000;13470000000;14320000000;13800000000;14500000000;14140000000;17240000000;22895000000;24440000000;25750000000;28230000000;27359276938;31747232655;35998466024;41132912520;53761883137;75046614518;89437378127;1.1078E+11;1.40146E+11;1.70458E+11;1.36503E+11;1.59724E+11;1.87412E+11;
Portugal;PRT;325913000;331165000;370261000;417496000;517670000;583617000;627304000;695652000;733913000;822748000;945774000;1049340000;1297920000;1841950000;2276560000;1939320000;1810590000;1970240000;2414310000;3479470000;4640000000;4148000000;4164000000;4599000000;5200000000;5685000000;7242000000;9320000000;10989000000;12799000000;16417000000;16280000000;18350000000;15428000000;17989000000;22783000000;24618000000;23955000000;24793219000;24541014644;24363424999;24108047052;25907829029;31757358754;35786802916;38149950501;43332079828;52503132019;57136608840;44210696640;48735515970;58975142400;
Puerto Rico;PRI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qatar;QAT;126000000;122000000;131000000;136000000;151000000;163000000;180416000;201710000;210919000;222662000;239903000;315185000;396655000;628412000;2014890000;1804890000;2209560000;2072380000;2390690000;3752830000;5672000000;5691000000;4343000000;3345000000;4513000000;3419000000;1849000000;1985000000;2210000000;2686000000;3890000000;3210000000;3841000000;3245000000;3213000000;3651000000;4447000000;5570000000;5030000000;7214000000;11594000000;10871000000;10978000000;13382000000;18684000000;25762000000;34051000000;42019505000;56592640000;41000000000;62000000000;98000000000;
Romania;ROM;717000000;792500000;818000000;915000000;1000000000;1101500000;1186200000;1395300000;1468500000;1633200000;1850800000;2107300000;2601000000;3690960000;4874450000;5341450000;6137650000;7020950000;8086400000;9724170000;11400000000;11180000000;10120000000;10160000000;10720000000;10175000000;9760000000;10490000000;11390000000;10490000000;4960000000;4400000000;4500000000;4892000000;6151000000;7910000000;8085000000;8431000000;8300000000;8518120418;10411984164;11393838165;13876553621;17662278129;23553215093;27687537417;32457880300;40488203418;49535220280;40567200080;49498854030;62653363200;
Russian Federation;RUS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67540000000;81095000000;88600000000;88330000000;74884000000;75665000000;1.05565E+11;1.01884E+11;1.07301E+11;1.35929E+11;1.83207E+11;2.43798E+11;3.03551E+11;3.54403E+11;4.71606E+11;3.03388E+11;4.00419E+11;5.21968E+11;
Rwanda;RWA;4000000;5000000;6000000;4000000;12000000;14000000;12000000;14040000;14870000;14240000;24810000;22376500;19488400;33416700;36320600;41706200;80471800;91673800;71682500;118063000;72000000;82000000;91000000;121000000;145000000;131000000;189000000;114000000;108000000;88000000;110000000;93000000;66000000;66000000;41000000;54000000;60000000;88000000;60000000;60000000;52000000;86000000;65000000;63000000;98159000;124620000;147300000;176770000;267670000;192670000;254457395.5;380000000;
Samoa;WSM;6767560;5485560;7804610;7226190;7016230;5794020;4581540;4362460;5322650;6421010;4702730;6291430;5013320;6558170;12648000;7121750;6848420;14736500;11094200;18133300;17000000;11000000;13000000;18000000;20000000;16000000;11000000;12000000;15000000;13000000;9000000;6000000;6000000;6000000;4000000;9000000;10000000;15000000;15000000;20000000;65000000;62670364;71467936;87124248;85436514;87170055;65146872;97467000;71991000;45976000;59514000;54415691.99;
San Marino;SMR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sao Tome and Principe;STP;7000000;6000000;6000000;6000000;6000000;5000000;6000000;8000000;9000000;9000000;8000000;7000000;7000000;13000000;17000000;7000000;8000000;23000000;21000000;27000000;16000000;8000000;12000000;5000000;9000000;6000000;9000000;4000000;4000000;6000000;4000000;6000000;5000000;5000000;8000000;5000000;4000000;5000000;5000000;2000000;3000000;2619000;4956000;6569000;5400000;6800000;7700000;6800000;10632000;8117000;11000000;13000000;
Saudi Arabia;SAU;891111000;955556000;1046670000;1120000000;1186670000;1395560000;1651110000;1784440000;1944440000;2053330000;2371110000;3850460000;4772300000;8987770000;35554900000;29673300000;38286100000;43465600000;40734500000;63427100000;1.09083E+11;1.19876E+11;79077000000;45861000000;37545000000;27481000000;20185000000;23199000000;24377000000;28382000000;44417000000;47797000000;50280000000;42395000000;42614000000;50040000000;60729000000;60732000000;38822000000;50761000000;77583000000;68064000000;72453300000;93245300000;1.25997E+11;1.80711E+11;2.11305E+11;2.33329E+11;3.13462E+11;1.92314E+11;2.51143E+11;3.645E+11;
Senegal;SEN;112942000;124163000;124244000;121611000;133035000;129834000;150332000;138828000;153330000;124583000;151885000;125275000;216038000;195365000;391143000;461049000;485163000;623803000;449357000;535253000;477000000;500000000;548000000;618000000;634000000;562000000;625000000;606000000;591000000;693000000;761000000;701000000;673000000;707000000;791000000;993000000;988000000;905000000;968000000;1027000000;920000000;1003000000;1067000000;1257000000;1509000000;1578105000;1593970000;1673829000;2170481000;2017386000;2161128000;2541705000;
Serbia;SRB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3523362000;4482000000;6428000000;8824701000;10972082000;8345076000;9795100000;11776700000;
Seychelles;SYC;1700000;1058400;1167600;1442700;1369200;1539300;1806000;2079520;3130210;2503800;2142000;1852070;2620570;3616130;7287280;6349970;8672460;11089300;15164400;21976300;21000000;17000000;15000000;20000000;26000000;28000000;18000000;22000000;32000000;34000000;56000000;49000000;48000000;51000000;51000000;52000000;140000000;113000000;122000000;145000000;194000000;216000000;228000000;273762000;290791000;339724000;379935000;360147000;430316000;395388000;400209000;470000000;
Sierra Leone;SLE;82964000;82237400;57484000;81046000;95172000;88438000;82922000;70178000;95976000;106020000;100992000;97767000;114505000;131432000;143951000;117656000;98648800;135924000;169713000;199786000;224000000;150000000;111000000;119000000;133000000;130000000;144000000;130000000;106000000;138000000;138000000;145000000;149000000;118000000;115000000;42000000;47000000;17000000;7000000;6000000;13000000;29000000;48668700;92251000;138590000;158498000;231037000;245238000;215667000;230662000;341226400;390000000;
Singapore;SGP;1135820000;1080940000;1116220000;1135170000;905521000;981308000;1102170000;1140400000;1271060000;1548730000;1553630000;1761130000;2189000000;3652580000;5809580000;5376200000;6585450000;8241040000;10134200000;14233200000;19376000000;20967000000;20787000000;21833000000;24070000000;22812000000;22495000000;28687000000;39306000000;44665000000;52730000000;58966000000;63472000000;74012000000;96825000000;1.18268E+11;1.25014E+11;1.24985E+11;1.09895E+11;1.1468E+11;1.37804E+11;1.21751E+11;1.25177E+11;1.59902E+11;1.98637E+11;2.29649E+11;2.71807E+11;2.99308E+11;3.38176E+11;2.69832E+11;3.51867E+11;4.09504E+11;
Sint Maarten (Dutch part);SXM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Slovak Republic;SVK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6355000000;5460000000;6690000000;8580000000;8830000000;9635000000;10724000000;10211290670;11831880052;12594756006;14405371882;21837272266;27744734364;31889281356;41861512839;58515542167;71142154760;56081839440;64663536330;79361678400;
Slovenia;SVN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6681000000;6083000000;6828000000;8316410000;8312000000;8372000000;9048000000;8560076552;8769773388;9266574887;10365678594;12765546673;16361365043;19247716894;23229867261;30101741714;34127707800;26177187960;29200265910;34730817600;
Small states;SST;1024284603;1137183399;1193645042;1362022350;1444694720;1459353288;1584106418;1638457027;1713131361;1848144110;2067058961;2417527787;2765667543;3477183380;7626064975;9078083523;9962234366;10899915305;10671225618;13664921891;15675500506;13558946751;11925351142;11399050599;10829407657;9741719867;8783027308;10219518204;10717955777;12287569752;13882729942;14441085250;12863018529;13134609284;14146382935;16309862548;17807628596;18419004520;15534468265;17515043183;20096751682;20251383353;20174611757;24941323920;31629303563;40530543979;48535325972;52865513818;68489773512;42943340217;53100096135;68275161865;
Solomon Islands;SLB;4160800;4285120;3643360;4158560;4547200;5419680;4197760;5697440;6201440;7239680;7981120;10322000;10904900;13772200;26242600;15508400;24192400;32801300;37754400;69540700;74000000;66000000;58000000;62000000;93000000;70000000;66000000;64000000;82000000;75000000;70000000;84000000;102000000;129000000;142000000;168000000;162000000;157000000;118000000;126000000;69000000;47000000;58000000;74000000;97224000;103428000;121478000;164551751.2;210564000;164938000;226524000;403647174.4;
Somalia;SOM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South Africa;ZAF;1984920000;2139340000;2218580000;2359140000;2478980000;2546740000;2741340000;3010980000;3204180000;3356920000;3344180000;3482830000;4108290000;6063870000;8687860000;8788520000;7850010000;9903570000;12771600000;18257900000;25525000000;20658000000;17673000000;18508000000;17163000000;16293000000;18385000000;21219000000;21871000000;22191000000;23549000000;23279000000;23440000000;24222000000;25308000000;27853000000;29221000000;31027000000;26362000000;26707000000;29983000000;29258000000;29723000000;36481600000;46145700000;51625700000;58175100000;69784100000;80782160000;61676812000;80892205855;96921880195;
South Asia;SAS;2325671611;2394718171;2400601634;2666408206;2849503160;2958480709;3262147140;2936354047;2679696993;2796464065;3138110079;3217844044;4404710858;4960424455;6302140695;6632108029;8110052025;9228558396;10126573546;12510251598;13805000000;13926000000;14377000000;14867000000;15653000000;14944000000;15631000000;18654000000;21317000000;23914000000;27754100000;28547200000;32212800000;34885720000;39172430000;46657070000;51507200000;53995020000;52717850000;55157730000;64379000000;64516000000;70923764000;84098932000;1.0553E+11;1.32978E+11;1.59311E+11;1.90457E+11;2.41304E+11;2.06749E+11;2.70962E+11;3.59292E+11;
South Sudan;SSD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Spain;ESP;725000000;710000000;736667000;735333000;919833000;935167000;1253500000;1362070000;1589430000;1900140000;2388430000;2964370000;3816640000;5197580000;7090980000;7690490000;8730290000;10223400000;13114000000;18208300000;20720000000;20334000000;20498000000;19734000000;23508000000;24247000000;27206000000;34192000000;40341000000;44492000000;55642000000;60177000000;64334000000;64603000000;76696000000;97849000000;1.07243E+11;1.00756E+11;1.11973E+11;1.04433E+11;1.15251E+11;1.1666E+11;1.25687E+11;1.56147E+11;1.82623E+11;1.92644E+11;2.13717E+11;2.53297E+11;2.81493E+11;2.27338E+11;2.54418E+11;2.97418E+11;
Sri Lanka;LKA;384510000;379680000;379890000;363510000;393960000;409290000;357000000;347658000;341881000;321889000;341545000;343558000;338170000;410187000;527110000;569200000;572278000;760801000;844877000;980957000;1067000000;1094000000;1030000000;1066000000;1451000000;1293000000;1215000000;1368000000;1479000000;1545000000;1912000000;1987000000;2455000000;2859000000;3208000000;3798000000;4095000000;4639000000;4809000000;4594000000;5430000000;4816000000;4699060000;5125150000;5756900000;6346790000;6885530000;7740090000;8452100000;7345000000;8602100000;10250000000;
St. Kitts and Nevis;KNA;;;;;;;;;;;4147010;4080740;6306350;8460570;11754300;21587800;17746800;15013000;16745000;16842400;24000000;24000000;19000000;18000000;20000000;20000000;25000000;28000000;28000000;29000000;28000000;27000000;26000000;27000000;22000000;19000000;22000000;41000000;28000000;28000000;33000000;31000000;39000000;41000000;40247000;34306000;39706000;39000000;51168000;50000000;55000000;60000000;
St. Lucia;LCA;3147080;4513240;4457820;4639820;5733570;6516400;7062980;6658850;6273500;8270000;9362500;6216370;7857760;9831750;16079800;17060600;20559200;24551500;28768900;35788900;58000000;46000000;46000000;55000000;49000000;57000000;87000000;79000000;115000000;109000000;127000000;110000000;123000000;120000000;106000000;109000000;80000000;61000000;62200000;55700000;43000000;44000000;44000000;62000000;79782000;64220000;93746000;98000000;164022000;165956000;214515019.6;220000000;
St. Martin (French part);MAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
St. Vincent and the Grenadines;VCT;3482490;3370490;3557740;3687240;3772990;3746160;3914740;3587020;3737000;3790000;3537000;3005260;3430010;5166850;7123890;7556470;9370200;9909630;16293700;14555600;15000000;24000000;32000000;41000000;54000000;63000000;64000000;52000000;85000000;75000000;83000000;67000000;78000000;57000000;50000000;42000000;46000000;46000000;50000000;49000000;47000000;41480000;38000000;38160000;36610000;39881000;38107000;47714000;52206000;49064000;41516000;38000000;
Sub-Saharan Africa (all income levels);SSF;5730367546;5799473769;6010970039;6735625548;7466652980;7825308747;8373099741;8573905754;9273212677;10464029758;11432448129;12457033114;13801475890;19799135656;31830578831;29451880104;32706156134;38791520500;39564130346;56949531205;77794488348;61690441235;51549780069;49939976404;51271295054;50849560553;45600418549;53002309822;54324612770;60569488964;68367950912;64085312188;64583519876;63071460409;64987751244;76680823681;86242122793;87368799642;73054431435;79314777790;94488761336;89891386769;95797350276;1.17219E+11;1.58609E+11;1.99158E+11;2.34833E+11;2.79825E+11;3.55828E+11;2.59287E+11;3.41975E+11;4.36517E+11;
Sub-Saharan Africa (developing only);SSA;5695868762;5776173089;5985637620;6707253303;7433205251;7797975205;8342722993;8537425506;9236745786;10425549834;11407351591;12428413891;13782175678;19780082330;31796680375;29425509310;32696724106;38777675101;39547233336;56921320225;77781848523;61680520024;51538676577;49927842493;51257181317;50833435784;45566168612;52961179312;54276493461;60530496685;68304173607;64000702126;64526727610;62997926411;64922423223;76554499019;86011538965;86872585749;72616053430;78606102773;93391768063;88155350920;93678842348;1.14416E+11;1.54006E+11;1.92087E+11;2.26617E+11;2.69604E+11;3.3991E+11;2.50178E+11;3.32066E+11;4.23004E+11;
Sudan;SDN;182086000;169939000;212898000;226279000;197076000;195123000;203192000;212955000;233085000;247673000;298413000;328478000;357151000;434176000;350431000;437909000;554337000;661045000;517554000;534507000;542000000;656000000;498000000;623000000;628000000;373000000;333000000;503000000;509000000;671000000;374000000;305000000;319000000;417000000;503000000;555000000;620000000;594000000;596000000;780000000;1807000000;1699000000;1949000000;2542000000;3778000000;4824000000;5657000000;8879250000;11670524000;8257000000;11404000000;9250000000;
Suriname;SUR;44011800;41360600;42421200;46663300;47723800;58329100;87493700;106583000;116128000;130445000;144232000;157876000;171429000;179272000;269468000;277311000;275630000;309804000;368628000;444258000;514000000;480000000;429000000;367000000;356000000;329000000;335000000;306000000;409000000;541000000;472000000;359000000;391000000;326000000;449000000;477000000;433000000;701000000;436000000;342000000;399000000;403000000;469000000;638000000;874000000;997000000;1175000000;1359000000;1743000000;1401839000;2025567000;2200000000;
Swaziland;SWZ;16870000;17738000;21322000;30954000;31766000;43064000;53690000;56322000;55090000;62328000;71246000;77923500;81572700;107883000;177830000;195077000;182907000;164576000;196213000;231978000;369000000;391000000;325000000;304000000;240000000;179000000;280000000;423000000;468000000;502000000;556000000;591000000;639000000;680000000;781000000;866000000;856000000;962000000;973000000;937000000;910000000;1054000000;1029000000;1637780000;1949030000;1770000000;1790000000;1880000000;1700000000;1700000000;1800000000;2000000000;
Sweden;SWE;2566300000;2744520000;2924680000;3202650000;3675470000;3970840000;4266400000;4527560000;4910490000;5694530000;6794620000;7463410000;8768950000;12200700000;15939400000;17383500000;18434900000;19082200000;21789700000;27602100000;30906000000;28658000000;26808000000;27446000000;29378000000;30461000000;37263000000;44506000000;49747000000;51547000000;57540000000;55217000000;56118000000;49934000000;65822000000;80440000000;84916000000;82757000000;84767365000;84889216183;87132464879;75644878826;81499067995;1.02104E+11;1.23267E+11;1.30962E+11;1.47793E+11;1.68817E+11;1.83327E+11;1.30781E+11;1.58639E+11;1.87129E+11;
Switzerland;CHE;1859390000;2017400000;2190740000;2387860000;2621110000;2941040000;3248150000;3467910000;3967340000;4575630000;5062940000;5737650000;6841690000;9527940000;11933700000;12952600000;14834700000;17614300000;23560100000;26537700000;29632000000;27031000000;26018000000;25592000000;25851000000;27433000000;37455000000;45515000000;50704000000;51525000000;63784000000;61517000000;65678000000;63185000000;70360000000;81641000000;79747000000;76150000000;78856000000;80300000000;80500000000;82144000000;91699000000;1.04822E+11;1.22844E+11;1.3093E+11;1.47856E+11;1.72078E+11;2.00759E+11;1.72474E+11;1.95386E+11;2.34721E+11;
Syrian Arab Republic;SYR;113156000;110279000;166736000;188717000;176047000;168508000;173168000;154738000;168351000;206754000;202958000;194581000;287304000;350888000;781762000;929919000;1074280000;1069810000;1059770000;1644150000;2108000000;2103000000;2026000000;1923000000;1853000000;1640000000;1325000000;1344000000;1336000000;2986000000;4212000000;3429000000;3093000000;3146000000;3047000000;3563000000;3999000000;3916000000;2890000000;3464000000;4634000000;5248000000;6536363000;5730663000;7378000000;8708000000;10919371000;11545710000;15410000000;10855120000;12741306210;10700000000;
Tajikistan;TJK;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490000000;750000000;770000000;745000000;595000000;690000000;785000000;650000000;738000000;797000000;914900000;909000000;1399000000;1468000000;1408700000;1010300000;1195300000;1256800000;
Tanzania;TZA;154952000;138236000;146468000;178794000;225274000;206626000;264586000;251566000;240660000;245910000;251608000;267834000;323776000;367502000;403426000;372489000;439675000;507001000;476398000;497398000;511000000;580000000;450000000;364000000;298000000;247000000;361000000;289000000;275000000;365000000;331000000;342000000;416000000;450000000;519000000;682000000;784000000;753000000;589000000;543000000;733700000;851300000;979600000;1216100000;1479100000;1679100000;1917600000;2226600000;3121079000;2982405000;4296800000;5020000000;
Thailand;THA;411000000;477000000;458000000;462000000;593221000;622163000;677837000;681058000;657644000;707163000;710192000;830529000;1081300000;1563630000;2444110000;2208460000;2980230000;3490080000;4085440000;5297920000;6505000000;7031000000;6945000000;6368000000;7413000000;7121000000;8872000000;11654000000;15953000000;20078000000;23068000000;28428000000;32472000000;36969000000;45261000000;56439000000;55721000000;57374000000;54456000000;58440000000;69057000000;64968000000;68108000000;80323600000;96248200000;1.10936E+11;1.29722E+11;1.53867E+11;1.77778E+11;1.52422E+11;1.95314E+11;2.28822E+11;
Timor-Leste;TMP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8000000;7336000;8086000;8444000;8367000;12999000;8490000;16663000;20000000;
Togo;TGO;14535000;18695300;17172200;18265900;30171800;27056600;35940400;31978500;38682900;44688000;54647000;49564200;50156800;61344900;188737000;126461000;104965000;159360000;234143000;218411000;338000000;208000000;178000000;163000000;192000000;190000000;204000000;244000000;242000000;245000000;268000000;253000000;275000000;136000000;328000000;378000000;441000000;424000000;420000000;391000000;363000000;357000000;427000000;598000000;601000000;660135000;630343000;676894090.4;900000000;800000000;800000000;1100000000;
Tonga;TON;3800500;3079220;1865920;2145920;2607360;2806720;4052160;3993920;4307520;3805760;2993760;2498270;2502440;4544720;6610670;5826600;3933470;7044780;5454420;6835330;7000000;8000000;4000000;5000000;9000000;5000000;6000000;6000000;7000000;9000000;11000000;13000000;12000000;16000000;14000000;14000000;11000000;10000000;8000000;13000000;9000000;6720000;14545000;17546000;14959000;9976000;9540000;8481000;9292000;7843810;8255410;11000000;
Trinidad and Tobago;TTO;286766000;346382000;345157000;373741000;407749000;402791000;428807000;439080000;471650000;473850000;481550000;526576000;557529000;699021000;2036140000;1771090000;2214070000;2179790000;2039630000;2610420000;4077000000;3761000000;3072000000;2353000000;2173000000;2139000000;1386000000;1462000000;1412000000;1578000000;1960000000;1985000000;1691000000;1662000000;1867000000;2455000000;2500000000;2542000000;2258000000;2804000000;4274000000;4280000000;3880000000;5177610000;6517202000;9941665000;14154700000;13396245000;18650425000;9125971000;10981679000;14500000000;
Tunisia;TUN;119690000;110333000;115929000;126000000;129689000;119848000;140362000;149257000;157771000;165638000;182476000;217439000;315128000;422052000;921399000;855564000;787970000;929197000;1126390000;1790690000;2198000000;2500000000;1986000000;1850000000;1794000000;1738000000;1759000000;2139000000;2395000000;2930000000;3526000000;3699000000;4019000000;3802000000;4657000000;5475000000;5516000000;5559000000;5738000000;5872000000;5850000000;6631000000;6874280000;8026800000;9684810000;10493600000;11694351000;15165396000;19319957000;14445136000;16426557000;17847037344;
